DepartmentName,HistoryId,SequenceNo,OBUId,InsertTime,Longitude,Latitude,Speed,Heading,Hdop,GPSTime,UpdatedTime,VehicleID,VehicleNumber,RegNo,OperatorName,LocationName
BRT,7787118245,1,868711063598646,2026-01-17 18:38:18.980,72.857849,21.255537,14.0,274.0,1.0,2026-01-17 18:38:19,2026-01-17 18:38:18.980,2024,J115,GJ05CW6772,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7782262921,1,868711063593746,2026-01-16 14:19:41.847,72.85028,21.146854,27.0,84.0,1.0,2026-01-16 14:19:42,2026-01-16 14:19:41.847,1895,J041,GJ05CW4304,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7782589565,1,868711068789877,2026-01-16 16:04:32.277,72.849379,21.118832,0.0,87.0,1.0,2026-01-16 16:04:31,2026-01-16 16:04:32.277,1885,J031,GJ05CW4067,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Bhesta to sarvodaya print road, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7792606766,1,868711063642725,2026-01-19 08:56:51.703,72.855705,21.255307,0.8235294117647058,265.0,1.0,2026-01-19 08:56:51,2026-01-19 08:56:51.703,2017,J108,GJ05CW6891,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7785785246,1,868711068752446,2026-01-17 12:12:52.620,72.833809,21.178045,2.857142857142857,286.0,1.0,2026-01-17 12:12:52,2026-01-17 12:12:52.620,1920,J061,GJ05CW4574,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH64, Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7781474700,1,868711068770406,2026-01-16 10:41:15.227,72.823074,21.173404,32.0,246.0,1.0,2026-01-16 10:41:15,2026-01-16 10:41:15.227,1910,J051,GJ05CW4853,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395002, India"
BRT,7783781352,1,868711063584489,2026-01-16 21:16:07.707,72.836555,21.221878,27.0,222.0,1.0,2026-01-16 21:15:48,2026-01-16 21:16:07.707,2044,J137,GJ05CW6715,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"NH64, Mini Bazar, Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7783886802,1,868711068808057,2026-01-16 21:47:29.990,72.839271,21.17246,35.0,327.0,1.0,2026-01-16 21:47:29,2026-01-16 21:47:29.990,1884,J030,GJ05CW4124,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhana, Udhna Taluka, Surat, Gujarat, 300034, India"
BRT,7785705851,1,868711068751950,2026-01-17 11:52:39.070,72.869797,21.190483,0.0,329.0,1.0,2026-01-17 11:52:38,2026-01-17 11:52:39.070,1924,J066,GJ05CW4989,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7793509720,1,862430060915499,2026-01-19 12:42:07.530,72.841071,21.181484,14.0,60.0,1.0,2026-01-19 12:42:07,2026-01-19 12:42:07.530,1943,J084,GJ05CW4623,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 300034, India"
BRT,7787880130,1,868711067475841,2026-01-17 21:56:50.903,72.895645,21.220389,35.0,356.0,1.0,2026-01-17 21:56:50,2026-01-17 21:56:50.903,1864,J009,GJ05CW4318,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7792239334,1,862430060891732,2026-01-19 07:10:47.863,72.834311,21.177885,1.0,138.0,1.0,2026-01-19 07:10:46,2026-01-19 07:10:47.863,2053,J146,GJ05CW6605,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"NH64, Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7795191813,1,868711063878576,2026-01-19 20:43:08.347,72.899749,21.229589,0.0,246.0,1.0,2026-01-19 20:43:07,2026-01-19 20:43:08.347,1856,J001,GJ05CW3962,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Sarthana Flyover, Yogi chowk, Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7787311687,1,868711063670999,2026-01-17 19:25:19.907,72.859298,21.116678,24.0,338.0,1.0,2026-01-17 19:25:19,2026-01-17 19:25:19.907,1863,J008,GJ05CW4496,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7792946121,1,868711068738189,2026-01-19 10:21:18.543,72.854033,21.148465,28.0,68.0,1.0,2026-01-19 10:21:17,2026-01-19 10:21:18.543,1896,J042,GJ05CW4027,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7792193394,1,868711068749194,2026-01-19 06:56:28.033,72.871437,21.171495,26.0,176.0,1.0,2026-01-19 06:56:27,2026-01-19 06:56:28.033,1956,J099,GJ05CW4675,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395012, India"
BRT,7793897878,1,868711068770059,2026-01-19 14:54:50.687,72.809867,21.149215,0.0,160.0,1.0,2026-01-19 14:54:50,2026-01-19 14:54:50.687,1939,J081,GJ05CW4668,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7786552122,1,862430060917743,2026-01-17 16:02:54.273,72.825455,21.210594,17.0,54.0,1.0,2026-01-17 16:02:54,2026-01-17 16:02:54.273,2035,J126,GJ05CW6831,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Katargam Daravaja, Surat, Katargam Taluka, Surat, Gujarat, 395008, India"
BRT,7782959810,1,868711063665213,2026-01-16 17:51:57.197,72.819114,21.175878,14.0,349.0,1.0,2026-01-16 17:51:56,2026-01-16 17:51:57.197,1867,J012,GJ05CW4381,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395001, India"
BRT,7783775919,1,868711068735144,2026-01-16 21:14:41.033,72.797646,21.162524,22.0,35.0,1.0,2026-01-16 21:14:40,2026-01-16 21:14:41.033,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7784766260,1,862430060903727,2026-01-17 07:55:42.993,72.856689,21.25551,0.0,80.0,1.0,2026-01-17 07:55:42,2026-01-17 07:55:42.993,2033,J124,GJ05CW6676,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7794424475,1,868711068734485,2026-01-19 17:33:06.110,72.781836,21.182537,33.0,79.0,1.0,2026-01-19 17:33:06,2026-01-19 17:33:06.110,2030,J121,GJ05CW6691,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 395007, India"
BRT,7793313459,1,868711063600673,2026-01-19 11:51:47.383,72.869667,21.193171,17.0,174.0,1.0,2026-01-19 11:51:46,2026-01-19 11:51:47.383,1946,J087,GJ05CW4543,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7786620415,1,868711068754376,2026-01-17 16:24:41.837,72.810089,21.149425,23.0,56.0,1.0,2026-01-17 16:24:41,2026-01-17 16:24:41.837,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7784566817,1,868711063582988,2026-01-17 06:56:07.533,72.83831,21.226944,20.0,186.0,1.0,2026-01-17 06:56:06,2026-01-17 06:56:07.533,2043,J136,GJ05CW6995,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dandi Heritage Highway, Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7787290210,1,868711068749335,2026-01-17 19:20:07.563,72.869095,21.194462,1.0,57.0,1.0,2026-01-17 19:20:07,2026-01-17 19:20:07.563,1912,J053,GJ05CW4702,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 395010, India"
BRT,7787055473,1,868711068735144,2026-01-17 18:23:05.540,72.84822,21.145916,36.0,354.0,1.0,2026-01-17 18:23:05,2026-01-17 18:23:05.540,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7790391704,1,862430060892888,2026-01-18 16:22:29.300,72.758041,21.144276,21.8,224.0,1.0,2026-01-18 16:22:29,2026-01-18 16:22:29.300,2039,J131,GJ05CW6723,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7784189858,1,868711068754111,2026-01-17 01:26:01.440,72.810012,21.149325,0.0,53.0,1.0,2026-01-16 02:26:01,2026-01-17 01:26:01.440,1954,J096,GJ05CW4922,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7790835540,1,868711068741787,2026-01-18 18:29:42.207,72.775092,21.151969,22.0,246.0,1.0,2026-01-18 18:29:42,2026-01-18 18:29:42.207,1872,J017,GJ05CW4013,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Magdalla Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7794427392,1,862430060892490,2026-01-19 17:33:51.283,72.806113,21.167843,17.0,237.0,1.0,2026-01-19 17:33:51,2026-01-19 17:33:51.283,1883,J029,GJ05CW4141,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Canal Corridor, Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7782923942,1,868711063622131,2026-01-16 17:42:44.977,72.829284,21.230356,5.0,68.0,1.0,2026-01-16 17:42:44,2026-01-16 17:42:44.977,2057,J133,GJ05CW6532,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7793732520,1,868711068753980,2026-01-19 13:56:42.630,72.871352,21.183015,29.0,178.0,1.0,2026-01-19 13:56:42,2026-01-19 13:56:42.630,1927,J069,GJ05CW4900,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394212, India"
BRT,7783761227,1,868711068770810,2026-01-16 21:10:46.410,72.848534,21.144414,1.5,289.0,1.0,2026-01-16 21:10:45,2026-01-16 21:10:46.410,1940,J082,GJ05CW4939,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7795689397,1,868711067451792,2026-01-20 00:47:34.470,72.849311,21.118406,0.0,269.0,1.0,2026-01-19 01:31:16,2026-01-20 00:47:34.470,1933,J075,GJ05CW4522,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7790048653,1,868711068751158,2026-01-18 14:29:26.427,72.839279,21.203341,4.0,146.0,1.0,2026-01-18 14:29:26,2026-01-18 14:29:26.427,2048,J141,GJ05CW6570,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Lal Darwaja Flyover, Mini Bazar, Surat, Katargam Taluka, Surat, Gujarat, 395008, India"
BRT,7787334335,1,868711068754913,2026-01-17 19:30:55.080,72.796988,21.159867,6.0,303.0,1.0,2026-01-17 19:30:55,2026-01-17 19:30:55.080,1911,J052,GJ05CW4637,JBM ECOLIFE MOBILITY SURAT PVT LTD,"City Light Road, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7785325439,1,868711068730723,2026-01-17 10:17:59.573,72.871696,21.168521,2.0,170.0,1.0,2026-01-17 10:17:58,2026-01-17 10:17:59.573,1945,J086,GJ05CW4537,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394211, India"
BRT,7784981311,1,868711068771008,2026-01-17 08:52:55.300,72.752662,21.139628,0.0,227.0,1.0,2026-01-17 08:52:54,2026-01-17 08:52:55.300,2036,J127,GJ05CW6504,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7783104402,1,862430060911472,2026-01-16 18:28:03.233,72.848099,21.256474,34.0,158.0,1.0,2026-01-16 18:28:03,2026-01-16 18:28:03.233,2027,J118,GJ05CW6620,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7787277058,1,868711068754376,2026-01-17 19:16:54.547,72.863342,21.150763,10.333333333333332,268.0,1.0,2026-01-17 19:16:54,2026-01-17 19:16:54.547,1955,J098,GJ05CW4894,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dindoli, Udhna Taluka, Surat, Gujarat, 394210, India"
BRT,7790727456,1,868711063613825,2026-01-18 18:01:07.390,72.752669,21.139633,0.0,173.0,1.0,2026-01-18 18:01:07,2026-01-18 18:01:07.390,2045,J138,GJ05CW6622,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Dumas, Majura Taluka, Surat, Gujarat, 394320, India"
BRT,7795121383,1,868711068754996,2026-01-19 20:25:31.250,72.775825,21.152334,18.0,68.0,1.0,2026-01-19 20:25:30,2026-01-19 20:25:31.250,1929,J071,GJ05CW4640,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7795005596,1,868711068770133,2026-01-19 19:56:49.280,72.869774,21.154633,1.0,194.0,1.0,2026-01-19 19:56:47,2026-01-19 19:56:49.280,1947,J088,GJ05CW4620,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Dindoli, Udhna Taluka, Surat, Gujarat, 394211, India"
BRT,7790002416,1,868711068754053,2026-01-18 14:13:43.567,72.829932,21.176458,22.75,236.0,1.0,2026-01-18 14:13:42,2026-01-18 14:13:43.567,1914,J055,GJ05CW4536,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395002, India"
BRT,7793745740,1,868711068734840,2026-01-19 14:02:12.523,72.848984,21.119247,0.0,174.0,1.0,2026-01-19 14:02:12,2026-01-19 14:02:12.523,1860,J005,GJ05CW3766,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bhestan Bus Depot, Bhesta to sarvodaya print road, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7792059561,1,868711068735144,2026-01-19 06:05:56.667,72.808898,21.1487,0.0,134.0,1.0,2026-01-19 06:05:56,2026-01-19 06:05:56.667,1948,J089,GJ05CW4993,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7795425019,1,868711068773202,2026-01-19 21:48:18.700,72.837906,21.223202,5.0,178.0,1.0,2026-01-19 21:48:18,2026-01-19 21:48:18.700,2019,J110,GJ05CW6506,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Naginawadi Road, Mini Bazar, Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7781732787,1,868711068770133,2026-01-16 11:46:27.687,72.871628,21.168596,19.5,175.0,1.0,2026-01-16 11:46:27,2026-01-16 11:46:27.687,1947,J088,GJ05CW4620,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 394211, India"
BRT,7789845548,1,868711068754137,2026-01-18 13:22:34.370,72.81739,21.148985,21.0,79.0,1.0,2026-01-18 13:22:33,2026-01-18 13:22:34.370,1932,J074,GJ05CW4604,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7795760058,1,865847056451113,2026-01-20 01:39:58.743,72.849052,21.118155,0.0,325.0,1.0,2026-01-19 02:39:58,2026-01-20 01:39:58.743,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7792913207,1,868711068735003,2026-01-19 10:13:23.183,72.871139,21.175015,15.0,183.0,1.0,2026-01-19 10:13:22,2026-01-19 10:13:23.183,1942,J091,GJ05CW4685,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395011, India"
BRT,7781393453,1,868711068697252,2026-01-16 10:20:57.240,72.821419,21.230599,18.0,283.0,1.0,2026-01-16 10:20:57,2026-01-16 10:20:57.240,2051,J144,GJ05CW6954,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7790012577,1,868711068754137,2026-01-18 14:17:02.737,72.826522,21.174914,0.0,252.0,1.0,2026-01-18 14:17:01,2026-01-18 14:17:02.737,1932,J074,GJ05CW4604,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395002, India"
BRT,7792065725,1,868711063622040,2026-01-19 06:08:51.433,72.785979,21.183095,0.0,259.0,1.0,2026-01-19 06:08:50,2026-01-19 06:08:51.433,2052,J145,GJ05CW6859,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chorasi Taluka, Surat, Gujarat, 395007, India"
BRT,7790392619,1,868711068749335,2026-01-18 16:22:47.220,72.838661,21.180199,28.0,247.0,1.0,2026-01-18 16:22:46,2026-01-18 16:22:47.220,1912,J053,GJ05CW4702,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7787938984,1,868711068770836,2026-01-17 22:22:32.360,72.841567,21.163011,33.0,158.0,1.0,2026-01-17 22:22:31,2026-01-17 22:22:32.360,1889,J035,GJ05CW4364,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhana, Udhna Taluka, Surat, Gujarat, 394210, India"
BRT,7795184491,1,868711068749335,2026-01-19 20:41:18.643,72.840958,21.15162,27.0,77.0,1.0,2026-01-19 20:41:17,2026-01-19 20:41:18.643,1912,J053,GJ05CW4702,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bamroli-Althan Expressway, Udhna Taluka, Surat, Gujarat, 394220, India"
BRT,7787681333,1,868711068678781,2026-01-17 20:57:57.683,72.854186,21.129852,25.0,153.0,1.0,2026-01-17 20:57:57,2026-01-17 20:57:57.683,1903,J048,GJ05CW4355,JBM ECOLIFE MOBILITY SURAT PVT LTD,"GIDC, Majura Taluka, Surat, Gujarat, 395023, India"
BRT,7791566159,1,868711068741787,2026-01-18 22:04:02.153,72.814544,21.119803,38.0,117.0,1.0,2026-01-18 22:04:02,2026-01-18 22:04:02.153,1872,J017,GJ05CW4013,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH53, Majura Taluka, Surat, Gujarat, 394221, India"
BRT,7792021588,1,868711068735029,2026-01-19 05:41:40.540,72.837226,21.174765,35.0,316.0,1.0,2026-01-19 05:41:40,2026-01-19 05:41:40.540,1865,J010,GJ05CW4308,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH64, Udhana, Udhna Taluka, Surat, Gujarat, 300034, India"
BRT,7789260558,1,868711068666620,2026-01-18 10:38:07.230,72.866118,21.102025,0.0,309.0,1.0,2026-01-18 10:38:07,2026-01-18 10:38:07.230,1861,J006,GJ05CW4264,JBM ECOLIFE MOBILITY SURAT PVT LTD,"SH6, Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7783535747,1,868711068754012,2026-01-16 20:12:42.497,72.809653,21.149405,0.0,186.0,1.0,2026-01-16 20:12:42,2026-01-16 20:12:42.497,1958,J062,GJ05CW4526,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7787871866,1,868711063878576,2026-01-17 21:53:54.153,72.77478,21.123145,37.0,123.0,1.0,2026-01-17 21:53:53,2026-01-17 21:53:54.153,1856,J001,GJ05CW3962,JBM ECOLIFE MOBILITY SURAT PVT LTD,"NH53, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7793239854,1,862430060891914,2026-01-19 11:33:24.833,72.855582,21.255337,0.0,269.0,1.0,2026-01-19 11:33:24,2026-01-19 11:33:24.833,2049,J142,GJ05CW6948,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7781820225,1,868711068789877,2026-01-16 12:08:59.657,72.807068,21.168244,0.0,240.0,1.0,2026-01-16 12:09:00,2026-01-16 12:08:59.657,1885,J031,GJ05CW4067,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Nandavan Society, Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7783806550,1,868711063559473,2026-01-16 21:23:08.910,72.795463,21.188818,23.0,218.0,1.0,2026-01-16 21:23:09,2026-01-16 21:23:08.910,2028,J119,GJ05CW6966,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Gujarat, 359009, India"
BRT,7790953697,1,868711063622545,2026-01-18 19:00:45.867,72.89926,21.229944,13.0,71.0,1.0,2026-01-18 19:00:45,2026-01-18 19:00:45.867,1901,J049,GJ05CW4375,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Puna Taluka, Surat, Gujarat, 394101, India"
BRT,7787812892,1,868711068735029,2026-01-17 21:34:34.523,72.896431,21.215706,36.0,350.0,1.0,2026-01-17 21:34:34,2026-01-17 21:34:34.523,1865,J010,GJ05CW4308,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Yogi chowk, Puna Taluka, Surat, Gujarat, 395006, India"
BRT,7781822091,1,868711068753980,2026-01-16 12:09:28.173,72.825355,21.149822,24.0,83.0,1.0,2026-01-16 12:09:28,2026-01-16 12:09:28.173,1927,J069,GJ05CW4900,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394220, India"
BRT,7791187513,1,868711063598554,2026-01-18 20:04:04.047,72.750465,21.138006,0.0,304.0,1.0,2026-01-18 20:04:03,2026-01-18 20:04:04.047,1879,J025,GJ05CW4081,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7795434011,1,868711068755233,2026-01-19 21:51:25.747,72.836219,21.221375,19.0,216.0,1.0,2026-01-19 21:51:25,2026-01-19 21:51:25.747,2034,J125,GJ05CW6538,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Surat, Katargam Taluka, Surat, Gujarat, 305994, India"
BRT,7788390465,1,868711063881224,2026-01-18 06:16:22.387,72.781218,21.177669,37.0,160.0,1.0,2026-01-18 06:16:22,2026-01-18 06:16:22.387,2013,J104,GJ05CW6904,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Sachin, Chorasi Taluka, Surat, Gujarat, 395007, India"
BRT,7786650516,1,868711068778557,2026-01-17 16:34:03.747,72.809753,21.149155,0.0,140.0,1.0,2026-01-17 16:34:03,2026-01-17 16:34:03.747,1938,J080,GJ05CW4589,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7793960117,1,868711063691821,2026-01-19 15:14:12.580,72.838333,21.180038,31.0,244.0,1.0,2026-01-19 15:14:12,2026-01-19 15:14:12.580,1951,J093,GJ05CW4770,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 300034, India"
BRT,7792465324,1,868711068750978,2026-01-19 08:18:35.387,72.865593,21.102914,0.0,6.0,1.0,2026-01-19 08:18:35,2026-01-19 08:18:35.387,1878,J024,GJ05CW4431,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 394230, India"
BRT,7785315006,1,868711068753980,2026-01-17 10:15:22.213,72.871505,21.170679,30.0,175.0,1.0,2026-01-17 10:15:21,2026-01-17 10:15:22.213,1927,J069,GJ05CW4900,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Udhna Taluka, Surat, Gujarat, 395011, India"
BRT,7786404644,1,868711063658325,2026-01-17 15:16:20.737,72.819168,21.23094,35.0,280.0,1.0,2026-01-17 15:16:20,2026-01-17 15:16:20.737,2040,J132,GJ05CW6935,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dabholi Road, Surat, Katargam Taluka, Surat, Gujarat, 395004, India"
BRT,7789248117,1,868711068732943,2026-01-18 10:34:46.683,72.801497,21.165703,33.0,244.0,1.0,2026-01-18 10:34:47,2026-01-18 10:34:46.683,1921,J063,GJ05CW4766,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395007, India"
BRT,7789950064,1,865847056451113,2026-01-18 13:56:17.063,72.809753,21.149075,0.0,143.0,1.0,2026-01-18 13:56:16,2026-01-18 13:56:17.063,1868,J013,GJ05CW4057,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7784302464,1,868711068770059,2026-01-17 03:33:15.143,72.810135,21.149403,0.0,238.0,1.0,2026-01-16 04:33:15,2026-01-17 03:33:15.143,1939,J081,GJ05CW4668,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Majura Taluka, Surat, Gujarat, 395017, India"
BRT,7782194786,1,862430060891732,2026-01-16 13:57:37.623,72.840378,21.201097,28.0,318.0,1.0,2026-01-16 13:57:37,2026-01-16 13:57:37.623,2053,J146,GJ05CW6605,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Lal Darwaja Flyover, Salabatpura, Surat, Gujarat, 395008, India"
BRT,7792715679,1,868711068751158,2026-01-19 09:24:19.067,72.849823,21.251605,36.0,339.0,1.0,2026-01-19 09:24:18,2026-01-19 09:24:19.067,2048,J141,GJ05CW6570,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Chhaprabhatha, Amroli, Adajan Taluka, Surat, Gujarat, 394107, India"
BRT,7789790550,1,868711068771008,2026-01-18 13:05:38.120,72.7659,21.156165,20.0,48.0,1.0,2026-01-18 13:05:37,2026-01-18 13:05:38.120,2036,J127,GJ05CW6504,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Dumas Road, Majura Taluka, Surat, Gujarat, 394518, India"
BRT,7787450584,1,868711068751950,2026-01-17 19:59:21.253,72.842667,21.1519,30.0,81.0,1.0,2026-01-17 19:59:21,2026-01-17 19:59:21.253,1924,J066,GJ05CW4989,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Bamroli-Althan Expressway, Udhna Taluka, Surat, Gujarat, 394220, India"
BRT,7788682373,1,868711068769903,2026-01-18 07:55:20.727,72.852287,21.147541,32.0,58.0,1.0,2026-01-18 07:55:20,2026-01-18 07:55:20.727,1915,J056,GJ05CW4688,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Pramukh Park Flyover, Dindoli, Udhna Taluka, Surat, Gujarat, 395023, India"
BRT,7790947077,1,868711068666554,2026-01-18 18:59:01.427,72.811508,21.170687,19.0,354.0,1.0,2026-01-18 18:59:01,2026-01-18 18:59:01.427,1926,J068,GJ05CW4846,JBM ECOLIFE MOBILITY SURAT PVT LTD,"Miranagar Society, Majura Taluka, Surat, Gujarat, 359007, India"
BRT,7785006214,1,868711063661329,2026-01-17 08:59:09.970,72.79998,21.232893,34.0,264.0,1.0,2026-01-17 08:59:09,2026-01-17 08:59:09.970,2041,J134,GJ05CW6764,JBM ECOLIFE MOBILITY SURAT PVT LTD 2,"Jahangirpura Bridge, Surat, Katargam Taluka, Surat, Gujarat, 395005, India"
